pet_mbti,trainer_mbti,mbti_score,activity_match,experience,total_score
ENTP,ISTP,0.7060700243393812,10,3,95.0
ISFP,ISFJ,0.5574207000940874,0,5,85.57578268733187
ENFP,ENFJ,0.5414847866437612,0,7,91.19595392520252
ESFP,ENTJ,0.6936521657631352,5,2,95.0
ENTJ,INTJ,0.582103870314176,-5,8,86.33456947351553
ENTP,ENTP,0.8136726152942052,0,9,95.0
INTP,INTP,0.7517955586624608,0,8,95.0
INFP,ENTP,0.7004668635939983,5,8,95.0
ISFP,INFJ,0.5871760917107393,-5,5,75.64642830577868
ESFJ,ESFP,0.6992835279510398,-5,3,81.0217675649998
ISTJ,ENTP,0.5607750353641013,5,3,84.26638600339685
ENTP,ISTP,0.6755011948528136,0,8,95.0
ESFJ,ENTJ,0.7442244410740114,5,3,95.0
ESTP,ESTP,0.7390777002115918,10,6,95.0
ISFP,ISFP,0.5158238212184907,10,10,95.0
ISTJ,INFP,0.7888446945755841,-5,10,95.0
INFP,INFJ,0.5020140838499378,10,6,92.30412149017633
ISTP,ESTP,0.6768769375348381,10,10,95.0
ENFP,ENTP,0.5805495719048941,-5,9,90.4026905704156
ESFJ,ISFP,0.8814320627404473,5,2,95.0
ESFP,ENFJ,0.7386716023320897,10,7,95.0
ESTJ,INFP,0.8386665033618041,5,6,95.0
INTP,ENFP,0.7946658253729932,0,8,95.0
ESTP,ISTP,0.5629757970237511,10,5,95.0
INTJ,INFP,0.7209002430090478,-5,7,82.25311764074812
ESFP,INTJ,0.7978726861811395,10,4,95.0
ISTP,INFJ,0.7815310639063672,5,3,95.0
ISTJ,ISTP,0.6640302968662966,-5,7,87.14485636532598
ISFP,ISFJ,0.5901136368253599,10,5,95.0
ISTP,ISFP,0.5120366471616573,0,8,80.19991957557582
ISFJ,ISFJ,0.6564850213445702,10,6,95.0
ISFJ,INTP,0.8494814512536764,10,8,95.0
ISFJ,ESFP,0.8982369717561056,10,9,95.0
ESFJ,ISTP,0.5318459155910223,5,6,95.0
ESTP,ISFP,0.886495044736301,0,3,95.0
ENFP,ENFJ,0.7813220621673649,5,5,95.0
ISTP,ENFP,0.6580360892348885,5,4,95.0
ISTP,ISFJ,0.5621639841790507,-5,5,78.15456263416544
ISTJ,ENFJ,0.6219708237596893,-5,5,70.87564673370426
ISTP,ENTP,0.5660314649561698,-5,10,82.95876840895797
ENTP,ESFJ,0.6889769848415997,0,1,69.32233517630128
ESTP,INFJ,0.7617172944985331,5,7,95.0
ESTP,ISFJ,0.686834781694212,-5,8,95.0
ESFJ,ENFJ,0.6388450371528863,5,3,86.5058813309831
INFJ,ISTP,0.7990139029759922,0,6,95.0
ESTP,ISFJ,0.5255269113142494,5,1,75.6326277632214
ISTP,ESTJ,0.5711226765282059,10,9,95.0
ISFJ,ISTJ,0.817121424809383,5,6,95.0
INFJ,ENTP,0.5870305999143584,5,8,95.0
ISTP,INTP,0.7171176443596492,5,3,95.0
ENFP,ENTP,0.5956836240056641,0,5,88.20803988298543
ESFJ,ESTP,0.5050966447427898,5,2,76.72165405540905
ISTP,ESFJ,0.8594287826873945,-5,6,95.0
ISFP,INTP,0.783691585014078,0,10,95.0
INFJ,ISFP,0.6533272526880859,-5,2,69.38815277769378
INTJ,ENTP,0.6795161669822704,5,8,95.0
ENFP,INFP,0.7834776291392407,10,4,95.0
INTP,INFP,0.6685113818948085,-5,8,83.04414458972605
ISTP,ISFP,0.8961087691845746,10,5,95.0
ISFJ,ESFP,0.7094420324522035,0,10,95.0
ESFJ,ESTP,0.8867134503021405,0,10,95.0
ESTP,INTP,0.7503513828948827,-5,5,95.0
INFJ,ISFJ,0.8691538400194831,10,3,95.0
ISTP,ESFJ,0.854954024099273,-5,10,95.0
ISFP,ISTP,0.7856170129943005,5,1,95.0
INTP,INTP,0.6801200662387149,10,5,95.0
ESTJ,ISTJ,0.750556086077622,10,6,95.0
ISFJ,INFP,0.5782437863622312,-5,3,68.83845705150799
ISTJ,ENTP,0.6041420083464487,-5,7,83.60385910602336
ISFP,ESFP,0.5694804334396397,5,4,85.21355850189487
ENTP,ENFP,0.8452659702670273,10,7,95.0
INFJ,ENTP,0.6343223221954601,10,8,95.0
ENTP,ENFP,0.8924675217066791,-5,6,95.0
INTP,ISFJ,0.6642623075069476,-5,8,91.29861467690009
INFP,ESTJ,0.6784237912245134,10,5,95.0
ISFJ,ISFP,0.5240759907648475,-5,1,56.00232034215292
ISTP,ESTJ,0.5185187040542891,0,5,77.83143273272835
ISTP,INTJ,0.5724662780596304,10,3,90.66634796646402
ESTP,INTJ,0.604781810979112,-5,2,70.03194347100187
INTP,INTJ,0.5382069215768717,5,7,95.0
ISFJ,INTP,0.5175224186968023,5,2,70.1420336542741
ISTJ,INFP,0.8282633692225028,-5,1,76.7625019699959
ISFJ,ESTJ,0.666301683937985,0,7,95.0
INTJ,ISTP,0.5686235435755623,10,7,95.0
ISFP,ENTP,0.565462116835163,5,3,86.08725736583297
ENTJ,ENFP,0.6554634659822457,0,8,95.0
ESTJ,ESFJ,0.8919759034543956,10,10,95.0
ESFJ,ISTJ,0.8450607036650808,10,10,95.0
ESTP,ISFP,0.8110385619908431,-5,5,95.0
ISTJ,ISFJ,0.67862520145077,0,7,95.0
ENTJ,ESTJ,0.8493927208698752,5,1,95.0
ISFJ,ESTP,0.6803918151437041,10,3,95.0
INFP,ENTJ,0.7915293065832454,10,2,95.0
ENFJ,ESTJ,0.7400565290165549,-5,9,95.0
ESFP,ISTP,0.6767578955074824,5,8,95.0
INFJ,ENFJ,0.7398195085897357,-5,7,95.0
ISFJ,INTP,0.7957101644570956,5,4,95.0
ESFJ,ISTJ,0.802456360062427,-5,8,95.0
ISTP,ISFP,0.8366708155920209,-5,8,95.0
INFJ,ENTP,0.5507934066902427,5,2,73.34891838459242
INTJ,ENFJ,0.6007674898081348,0,2,77.91413218447917
ISTJ,ENTJ,0.8805315260862123,0,9,95.0
ENTJ,ISFJ,0.5649352285591045,-5,7,73.90054746266063
ESFP,INFJ,0.8720740231339319,0,5,95.0
ESTJ,ENFJ,0.8887348971861031,10,10,95.0
ENFJ,INFP,0.7285795328739078,5,4,95.0
ESTP,ENFJ,0.5961256169847589,-5,9,81.9750113094253
ESFP,ENTP,0.7242715185710036,-5,6,87.77968747583176
ENFP,INTJ,0.5899169897173773,10,7,95.0
INFJ,INFP,0.6689228281327317,10,9,95.0
INTP,ESTP,0.8420712555589112,5,4,95.0
ENFP,ESFP,0.590778331491536,5,8,95.0
INTJ,INFJ,0.7091150942714797,10,9,95.0
ESFP,INFP,0.7106446930562229,0,10,95.0
ENTP,ENTJ,0.7939582571814814,0,1,93.84449979471377
ENTP,INFP,0.8828906412397324,5,1,95.0
INTP,ENTJ,0.7001542330186756,5,8,95.0
INTP,INFP,0.539945074436385,-5,4,72.5538714147067
ENTJ,ENFJ,0.8316667713148954,0,4,95.0
ESTJ,ISTJ,0.8259373623170128,-5,6,95.0
ISTP,ENTJ,0.8416776949754949,0,8,95.0
ENTP,ISTJ,0.518243564139147,0,10,92.03570102840973
INFP,ESFP,0.825871728804768,10,7,95.0
ISTP,ENFJ,0.5746139552656839,5,3,80.58697542420761
ISTP,ENFP,0.5473229412961407,5,5,89.0934768382528
ENFJ,ISTJ,0.6085162338168555,10,3,95.0
ESFJ,ISFJ,0.5087442154030246,0,5,78.15056045098875
ESFP,ESFJ,0.7225690770302415,-5,10,95.0
ENTP,INTJ,0.6386473964318609,-5,2,67.49261397300258
ENTJ,INTJ,0.770649093456145,5,5,95.0
ISFJ,ESFJ,0.8103838738565888,0,1,95.0
ENFP,INFJ,0.6338155271705356,10,3,95.0
ISTP,ISTJ,0.8882094090209923,5,1,95.0
ISTJ,ENTP,0.7795616808782075,0,10,95.0
ISTP,ESFP,0.673128906845406,-5,9,95.0
INTP,INTP,0.6685655063619285,-5,8,94.7692517121006
INFJ,INTJ,0.6060235020408553,10,8,95.0
ISTJ,ISFJ,0.8366368941524897,0,9,95.0
INTP,ISTJ,0.7620808611220684,5,3,95.0
ENTJ,INFP,0.5535807220155204,10,3,95.0
ISTJ,ISFJ,0.757541691549829,0,3,90.77660212820619
ESTP,ENTP,0.6744418471858232,0,10,95.0
INTJ,INFP,0.6111569517715518,0,5,91.49994956292639
ENTJ,ESFP,0.7202565409545738,0,3,91.17807657053297
INFP,ISFP,0.5389804799893301,-5,1,47.822824610859584
INFJ,ENFP,0.6142655363816552,10,4,95.0
INTJ,ESFJ,0.7350280864561424,5,10,95.0
INTJ,INFJ,0.6978018323901348,0,7,95.0
ENFJ,ENTJ,0.8407650468927971,-5,8,95.0
ENFP,ENTP,0.5544824931676103,5,8,95.0
ENTP,ISFP,0.5033964804523285,10,10,95.0
ENTJ,ISFJ,0.7645167505502064,-5,4,88.30453681495591
ISFP,ESFP,0.5548966293172595,0,9,95.0
ISTJ,ENTJ,0.8645204045814003,0,5,95.0
ESFP,INTP,0.572318489165845,0,10,95.0
ENTP,ESTP,0.5397215146850795,5,2,76.82850500205544
ESFJ,ENFJ,0.596837332008999,10,5,95.0
ISFP,ESFP,0.5876732083509606,0,7,95.0
ENFJ,ESTJ,0.5503270838172971,10,2,89.78510966742988
ENTP,ISFP,0.5254560447298853,0,3,77.36787676630536
ESTP,ENFP,0.5499490012690774,5,1,78.68905824733703
ENTJ,ISFJ,0.7489853550103273,10,10,95.0
INFP,ESFJ,0.6015569218215988,-5,7,85.40424134881026
ISTJ,ISTJ,0.8898143353754298,0,5,95.0
ISFJ,INFJ,0.796746721034258,5,5,95.0
ESFJ,ENFJ,0.5001420455352372,10,3,81.1575345881274
ESFJ,ESFJ,0.7070958418516895,10,6,95.0
ESTJ,ENTP,0.8859173137061052,5,4,95.0
ISTJ,ESTP,0.6360708872452422,10,1,91.63259485726887
INTJ,ISFJ,0.6929875149090126,5,4,95.0
INTJ,INFP,0.7425563928278989,10,3,95.0
ENFJ,INFJ,0.5876472308537923,0,1,73.04783885713165
INTJ,ISFJ,0.515456520506509,5,8,94.69372056507137
ESTP,ISFP,0.6247386622782637,-5,1,64.12896302099774
ISFP,ESFP,0.6402840342219901,-5,1,72.35071871820399
ISFP,INFJ,0.8915462424165082,0,8,95.0
ENFJ,ESTJ,0.6919623772070309,5,3,95.0
ENTJ,ISFJ,0.7038177105441662,10,3,95.0
ISFJ,ESFP,0.5517007032365134,-5,5,65.87361979842622
ESFP,INFJ,0.5111062709595133,5,10,95.0
ESFJ,ISTP,0.7609098662174774,-5,3,70.96057650633965
INFP,ISTJ,0.766864644011904,-5,9,95.0
ESFP,ISTP,0.5750179423444712,5,9,95.0
ISTP,INTJ,0.5271531455362163,-5,10,87.42737289615653
ISTJ,ESTJ,0.755306118189068,5,3,95.0
ISFJ,ISFP,0.7510645228823298,10,8,95.0
INFP,INFP,0.6478895662754326,0,10,95.0
INFP,ENTJ,0.5683544924284316,0,1,66.07724626516396
ISFJ,ENTJ,0.6145577969818422,0,2,71.53428800254544
ISTJ,ENTJ,0.5462528024018776,10,2,82.05283124892246
ISTJ,INFP,0.7020493906756217,0,6,95.0
ENTP,ENFJ,0.7752989337157634,0,10,95.0
ESFP,INTJ,0.8320378381140816,10,4,95.0
ESTP,ISTP,0.8267928024592703,0,8,95.0
ISTJ,ESFP,0.508961568651375,10,7,95.0
INTJ,ISTP,0.7156473867459795,10,8,95.0
INTP,ISFJ,0.7894839313551116,0,8,95.0
ESTP,INFP,0.5040523523834437,10,8,95.0
ESTJ,ENTP,0.7593175276060313,10,3,95.0
INTJ,ENFJ,0.7781852611116087,10,7,95.0
ENTJ,ESTP,0.5981418559754978,10,1,91.00616616177292
ESTP,ESFJ,0.6742997150972545,0,5,85.42729339283936
INFJ,ISTJ,0.6374707027471063,10,9,95.0
INTJ,ENFP,0.5149480064780361,-5,10,77.72670122237207
ISTJ,ENTP,0.709711709400808,10,8,95.0
ENTJ,ESFP,0.669246315705934,5,5,95.0
ESFJ,INFP,0.6374950137059033,-5,10,85.9711116941339
ENFJ,INFP,0.5011152178988046,0,2,66.62982722993505
ESFP,INFP,0.6285956983728735,10,1,95.0
ISTP,ENFP,0.8046898148893002,-5,5,95.0
ESFJ,ISTJ,0.80287034226125,10,7,95.0
ESFJ,ENFJ,0.8556599511084779,10,9,95.0
INFJ,ISFP,0.6373014894032001,-5,7,95.0
INFP,ESFP,0.8504543562271831,0,1,95.0
ESTP,ISTJ,0.6582861963420348,10,5,95.0
INFP,INTJ,0.7811273887953007,5,10,95.0
ISTJ,ESFP,0.534701646147029,0,1,60.2624615324266
ESTP,ENTJ,0.8015183693405931,0,5,95.0
ISTP,ISTJ,0.8701070511178512,0,3,95.0
ESTJ,ESFP,0.614678766966831,-5,1,68.49127992304525
ENFJ,ESTJ,0.6489417939567034,0,6,93.66810029907316
ENTP,ISTJ,0.7850527733753583,-5,4,89.76867962556062
INTJ,ESFJ,0.7613394260162628,-5,10,95.0
ESTJ,ISTP,0.5655557310644174,-5,7,76.20633012294464
ISTJ,ESTP,0.7183687738868163,-5,2,78.76742674404802
ISFJ,ENTP,0.6643322998419249,0,10,95.0
ENTJ,ENFP,0.6956441794697672,-5,8,95.0
ISFJ,ENTJ,0.6398301286550664,10,2,95.0
INFJ,ISTP,0.7256612762722159,0,9,95.0
INFP,INTJ,0.5162035203557527,0,7,82.23793684485015
ENFJ,INFJ,0.5794084588128421,0,4,88.34074045373552
ENFP,ESFJ,0.7903023667468638,5,5,95.0
ISTJ,ENTP,0.8829031518786243,-5,10,95.0
INFP,ENTJ,0.8681033844432251,10,3,95.0
ESFP,INTP,0.8810205898452466,-5,2,78.27063098469691
ENTP,ENTJ,0.8563571376515489,10,3,95.0
ESFJ,ENTJ,0.65259834406765,10,2,93.50905488686583
ISTP,ENTP,0.8622139315091566,5,4,95.0
ESFJ,INTP,0.7835237361054916,5,5,95.0
ENFP,ENTP,0.6166832208243062,10,6,95.0
ENFP,ESFJ,0.7052390020054389,0,3,86.53487979018261
ESFP,ISFJ,0.6406388358658753,-5,1,58.31171491109172
ENTP,INFP,0.765221002556729,10,9,95.0
ISTP,ESTP,0.7783387016545947,10,2,95.0
INTJ,ISTP,0.5888209950779985,-5,4,61.913008902926705
ISFJ,INFP,0.7981610394703342,5,2,95.0
ENFP,ESFP,0.6471519123876945,-5,2,63.30940324510004
ESFJ,ISTJ,0.7029957245924868,-5,6,95.0
ESTP,ESFJ,0.8658823784460705,0,7,95.0
ENFJ,ISTJ,0.617674913151649,5,5,90.20315812359951
ISFP,ISFJ,0.8894993837389085,-5,5,95.0
ENTJ,ISTP,0.6796915924897735,5,6,95.0
ENTJ,ISTJ,0.6107684697130245,0,4,84.04091921646526
INTJ,ESFJ,0.8962654701968524,10,7,95.0
INFP,ENFJ,0.6731493823153931,5,9,95.0
ISFJ,INFJ,0.8447739649325772,5,3,95.0
INFJ,ESFP,0.5496778647698485,5,1,71.95080477345236
ENFJ,ESFJ,0.6681427888582308,10,9,95.0
INTJ,ISFJ,0.7875133454532491,-5,1,76.71889244142861
INFJ,ENTP,0.5294051700751581,-5,6,78.18356701278492
ESTP,ENTP,0.7395696434740591,-5,6,85.58063583462479
ESTP,ISTJ,0.5634028515742951,0,8,95.0
ESTP,ENFP,0.7266616371778524,0,3,94.65253003344377
ISTJ,ENTJ,0.5545667687451548,-5,2,64.67458769901344
ISTJ,ENFP,0.8977932678061555,0,10,95.0
ISTJ,INFJ,0.5045325828458813,-5,8,74.508965801305
ESTJ,ESFJ,0.786914744255892,5,4,95.0
INFJ,ENFJ,0.8892108837666519,0,7,95.0
ESFJ,ISTP,0.8056875457625507,0,1,95.0
INFP,ISFP,0.561361866697417,-5,7,72.72139006304751
INFJ,ISFJ,0.8931175743113411,10,2,95.0
INFJ,ESFP,0.7148257054053762,-5,8,95.0
ISTP,INTP,0.7415901957538586,5,5,95.0
ISFP,ENFP,0.6667863698100822,10,9,95.0
INTP,ENTJ,0.7734337751814975,-5,7,95.0
INFP,ENFP,0.5263128906705359,5,7,95.0
ENFP,ISFJ,0.8991781080153496,-5,9,95.0
ENTJ,ISTJ,0.5068546463406545,5,2,72.54547793266843
ISTP,ENTP,0.5889596263154284,-5,3,61.18313999639611
ISTP,INFP,0.5747264334286847,0,5,77.17756775960082
ESFJ,ENTJ,0.7167499585678748,0,7,95.0
ISFJ,INFP,0.5302153739475495,10,7,95.0
INFP,ESFP,0.5618304326869004,5,9,95.0
ISTJ,ENTP,0.677855554053283,5,1,87.16833265058358
ESTP,INTP,0.8007261906202034,-5,1,85.0574336896754
ESTP,ISTJ,0.6020771506081025,0,2,71.53168600999138
ESFJ,ISTP,0.7588293844107965,5,3,95.0
ESTP,ENTP,0.6462059168011067,-5,9,94.83325303343321
ENFP,ESFJ,0.5690938045779698,0,6,87.48228153222347
ENFP,ENTP,0.6058527572017426,-5,4,70.4383459113548
INFJ,ESFP,0.5417694155602188,-5,5,57.50445563114435
ISFP,ENFP,0.6164459836923826,-5,7,89.84737003163656
ESTJ,ISFP,0.8758562993626051,5,8,95.0
ISTP,ESTP,0.8310916621306009,0,6,95.0
ISTP,INFP,0.7136956173251539,10,9,95.0
INFP,ESTP,0.7220288603336572,0,6,95.0
ENFJ,ISFJ,0.649451240505188,-5,8,89.8893500191492
INTJ,INTJ,0.733252850132229,10,2,95.0
INTJ,ISFJ,0.5369861964764915,10,7,95.0
INFP,ESFP,0.6308087427278277,-5,10,93.3812258537463
INFP,INFJ,0.7432337106401739,-5,9,95.0
INFP,INTP,0.8828173194879729,0,1,95.0
ENFP,INTP,0.8156524404483239,10,9,95.0
ISFP,INFJ,0.6791616381928867,5,4,95.0
ENTJ,INTJ,0.5710675704664645,10,9,95.0
ESFP,ESFP,0.669318613865929,5,2,86.62493582009554
INFJ,ENFJ,0.6835464943794656,-5,1,66.19993218458568
ESFP,INTP,0.8844049538569732,0,5,95.0
ESFP,ESTP,0.8846626569780567,10,5,95.0
ESTJ,ENTP,0.6887867823510391,5,3,95.0
INTJ,ISTJ,0.7686022058192913,5,2,95.0
ENTP,ESFP,0.7818951487456538,10,3,95.0
ISFP,INFP,0.7776874127558333,5,6,95.0
ISTJ,ENFP,0.7075691813461076,5,10,95.0
ISFJ,ESFP,0.8414334348720094,10,4,95.0
ENTP,ESTJ,0.6878248063265606,-5,2,67.95037343283599
ENTJ,ESTJ,0.8342377914247353,10,1,95.0
ESTJ,ESFJ,0.7480027212811772,0,7,95.0
INTP,INTJ,0.6868738599915563,-5,2,79.4840638245948
ENTJ,ISFJ,0.6143855716036746,-5,5,87.75803924430824
INFP,ISFJ,0.8370697520672277,-5,3,90.4122151751751
ENTJ,ISFJ,0.7023475675697408,-5,8,93.97372422450326
ISFJ,ENTP,0.8106748795990584,0,2,95.0
INTJ,ENFJ,0.5799093790687464,0,4,82.68930529127145
ENFP,INFP,0.7177711165849804,-5,9,95.0
INFP,ENFJ,0.8503774119377714,0,3,95.0
INFP,INTP,0.7174738135894759,-5,5,84.83804904109172
ESTJ,INFP,0.5584837100313579,10,9,95.0
ISFP,ISFJ,0.8968237240059949,-5,6,95.0
ENFP,ENFP,0.6735863630668051,5,6,95.0
ESFJ,ISFP,0.5551738804379093,0,4,65.09326281749745
INTJ,INFP,0.6379445360363689,5,1,83.59990337351817
ESFJ,ISTJ,0.8398110768243143,10,9,95.0
ISTP,ISTP,0.7682814458515599,0,10,95.0
INFJ,INTP,0.5858101628500338,5,8,95.0
ESTP,ESFJ,0.5478853346313287,5,4,85.86506956101898
ESTJ,INTJ,0.7798971436989035,10,2,95.0
INTP,ISTP,0.8844190890336145,-5,8,95.0
ISFP,ENFP,0.541215852010856,10,4,95.0
ISFP,ISFP,0.7275746048157999,5,5,95.0
ESTJ,ESFJ,0.8867150615123589,5,7,95.0
ISFJ,ISFJ,0.5105072589390087,-5,9,78.48024347922045
ENFP,ENFJ,0.7496527241252361,-5,7,95.0
ENFJ,ESTJ,0.8608223561527713,0,10,95.0
INTP,INTP,0.8126790065199703,-5,3,90.62426192214052
ISFP,INFJ,0.5983635370562199,10,2,95.0
ENTJ,ISFJ,0.5160404193857685,10,9,95.0
INFP,INTJ,0.7681241183927494,10,10,95.0
ISFJ,ENFP,0.6637755545652438,5,10,95.0
ESFP,INTJ,0.5137896257259948,5,5,85.2623395741064
ESTJ,ISFP,0.7607703625208067,10,5,95.0
ESFP,INTP,0.8118814118385391,0,10,95.0
ISFJ,ISFP,0.7952284271943735,5,3,95.0
INFJ,ISFJ,0.799569653995962,0,7,95.0
ISFJ,ESFP,0.5057817988953485,5,5,90.18321644779009
ENFP,INTJ,0.8377411727107162,-5,10,95.0
ESTP,ISTJ,0.6680393121926667,10,10,95.0
INFP,ISTP,0.6331829732277672,-5,8,88.5423446934539
INTP,ESTJ,0.725298890538443,10,4,95.0
ISFP,INTP,0.7339032006686503,5,4,95.0
ENTJ,INFP,0.8817773983734343,-5,3,95.0
ENFP,ESFP,0.6224893604081616,10,5,95.0
ISTJ,ENTJ,0.5853306380638281,5,5,92.00559161451687
INTJ,ESTP,0.7191670164841636,0,7,95.0
ESTJ,ISFP,0.6384239416009387,0,9,95.0
ESFP,INTJ,0.8877464480853956,-5,8,95.0
INFJ,INFP,0.7778044843621166,0,6,95.0
INTP,ENFJ,0.874332172537942,-5,1,91.4381955345804
ENFJ,ESTP,0.5456360141097887,-5,5,77.87154498177084
ISFJ,ISTJ,0.7943520923016908,-5,10,95.0
INTP,ISFJ,0.519354356990273,5,1,66.04124876961498
ISFP,ENFJ,0.5985815438686277,5,10,95.0
ESTJ,ISFP,0.5074573032651972,10,9,95.0
ESFP,ENFP,0.8102765896407796,5,3,95.0
ENTP,ISFP,0.7884300502853561,10,1,95.0
ENTJ,INTJ,0.8591429614548205,5,2,95.0
ESFJ,ESTP,0.7922318822122899,5,5,95.0
ENTP,INFJ,0.7546670968318869,-5,1,75.7903524537725
ISTP,ISFP,0.8476546409654309,10,8,95.0
ESFJ,INFP,0.5952211461077921,-5,7,86.29705205865368
INFJ,ISTP,0.8761627801116654,0,4,95.0
ESFJ,ENFJ,0.5328876838017728,-5,6,75.62727618254664
ISFP,ESFP,0.6508435022930079,0,2,81.7525250135309
ISTP,ENFJ,0.7694266978365689,5,6,95.0
ISFJ,ENFJ,0.7630639700426289,5,4,95.0
ENTJ,ESFJ,0.7460688154764804,-5,3,83.57623214497711
ESFP,INTJ,0.6524852009442368,10,1,84.24920084704794
ESFP,ISFP,0.7216687815583267,5,8,95.0
ISTJ,ESTJ,0.7186775101526643,5,4,95.0
ENFJ,ENFP,0.8747280248533994,10,1,95.0
ENFP,ISTP,0.8989902392706437,-5,8,95.0
ENTJ,ISTJ,0.795637593887525,5,2,95.0
ISTP,ENFP,0.5149448576373522,5,6,90.14740650494771
INTJ,ESFP,0.6127478579288036,10,4,95.0
ENTP,ENFJ,0.6456517012656652,0,3,87.80062695821981
ENTJ,ENFP,0.603582505878433,10,2,95.0
ESTJ,ESTJ,0.7238296705744183,10,4,95.0
INTJ,ENFJ,0.6694832249779507,10,8,95.0
INTP,ISFP,0.5155806968279391,10,8,95.0
ENFP,ENTP,0.5934380832035318,10,9,95.0
ENTJ,ENFP,0.727448025109386,-5,3,86.1780698558571
ISTP,ISTJ,0.5091003317942318,-5,3,64.98481586156814
ISTP,ESTJ,0.870349077250936,0,7,95.0
ISTP,INTP,0.716592036968221,5,10,95.0
INTP,INTP,0.7533747630581952,-5,8,95.0
ENTP,INTP,0.8523764686887727,-5,8,95.0
ESFP,ESTJ,0.8641354550867264,0,10,95.0
ESTJ,ISTP,0.7244339845670215,0,3,93.44603057876446
ISFJ,ISFP,0.7310587566953382,0,3,90.41358102561847
ESTP,ISTJ,0.6611890738412057,10,7,95.0
INTP,INFJ,0.845013548866916,10,2,95.0
INFP,INTJ,0.6629834482277586,-5,2,81.16592173391405
INFJ,INTJ,0.7354091113158276,10,6,95.0
INTJ,ESTJ,0.6136461105868014,5,10,95.0
ESTP,INTJ,0.8326181595229156,5,5,95.0
ISFP,ENTP,0.6862668662819169,10,1,95.0
ENFP,INTJ,0.8372011894558795,-5,1,80.79611362051614
INFP,ESTJ,0.5540289473418801,10,9,95.0
ISFJ,ISTP,0.5898827951605701,-5,1,65.82569820996154
ISTP,ESFP,0.884377391372006,0,9,95.0
ESTP,ENTP,0.5865976389304934,-5,1,53.1192851174786
ENTJ,ENFJ,0.6690239729455907,-5,3,77.08205815157773
INFJ,ESTP,0.8233911920781598,5,10,95.0
ISTJ,INTP,0.518369195594529,-5,7,72.34078985190925
ESTJ,ENFJ,0.5103233090616413,5,4,82.22096703798648
INFJ,ENTJ,0.514869489706242,-5,10,80.34730744139408
ESFJ,ISFJ,0.6081659435321852,0,9,95.0
ENFJ,ESFJ,0.6547052102187482,5,5,95.0
ISFP,ESFP,0.7249342858739622,10,4,95.0
ENTJ,ISFP,0.7919606653205719,10,1,95.0
INTP,ISFP,0.8741209893253361,10,3,95.0
ENTP,ISTJ,0.8643080836988446,0,1,95.0
INTP,ISTJ,0.8434131375182152,10,2,95.0
ISTP,ISFP,0.8843228727437575,0,1,95.0
ESTP,ESFJ,0.8381768184752754,0,2,95.0
INTP,ESTJ,0.559380001592094,-5,9,95.0
ENTP,INFJ,0.8415064341835514,10,6,95.0
ISTP,ISTP,0.6259759166081186,5,6,95.0
ESTJ,ESFJ,0.6367676197702042,-5,1,61.17924673638749
INFJ,ENFJ,0.745266532647215,10,6,95.0
ISTP,ENFP,0.5633093666019776,10,9,95.0
INFJ,INTJ,0.8699856838979765,10,10,95.0
INFP,ISFP,0.6888753333171327,10,8,95.0
ENTJ,ISTP,0.6152519947897885,0,2,78.76276018068995
ENFJ,ISTP,0.8753895034434573,0,8,95.0
ENTJ,INTP,0.5588747421255696,0,8,95.0
ISFP,ISFP,0.5900402916025821,5,8,95.0
INFP,ENTP,0.5496223207668455,10,10,95.0
ESFJ,ISFJ,0.7821432509453009,0,1,95.0
INTJ,ISTJ,0.8269323500572404,5,6,95.0
INTP,ISFJ,0.7702384567908356,0,1,95.0
INFJ,ISTJ,0.8697311662166294,0,4,95.0
INTP,ESTP,0.716675883402619,5,8,95.0
INFJ,ISTJ,0.5629504825501577,-5,4,63.9012097617761
ENTJ,INFJ,0.6765371704841133,-5,8,95.0
ENFP,INTJ,0.5977723830303491,0,3,87.23951694287851
ISFP,INFP,0.5875446342887041,5,2,86.07153503954696
ISFJ,ISTP,0.806182189757148,-5,7,95.0
INTP,ESFJ,0.8253162373806897,10,2,95.0
ISFP,ENFJ,0.6267636558575042,0,3,67.35062707682845
ISTJ,ISFP,0.8451775828701529,0,3,95.0
ESTP,ISTJ,0.8800775371780801,5,9,95.0
ESFP,ISTP,0.5276615425079176,10,3,89.54283416810895
ENFP,INFJ,0.8040335335676512,5,4,95.0
ISTJ,ISFP,0.5816642708647846,5,5,90.44084841025565
INTP,ESTP,0.5181373076410388,10,6,95.0
ISFJ,ENTJ,0.570944417821967,0,8,87.23765032427806
ENFJ,ESFJ,0.7506678953638866,5,6,95.0
ENFP,ESFP,0.617580906775395,10,3,95.0
ESFJ,ISFP,0.6636869720172,10,1,85.59577224407961
ESFJ,ESFJ,0.55700626983945,5,6,94.46096668202038
INTJ,INTP,0.6488730281443787,0,10,95.0
ESTJ,ISFJ,0.8961818011139413,5,8,95.0
ENTP,INTP,0.770884392456906,10,2,95.0
ISFJ,ESFJ,0.5738424082981133,5,3,82.16535733538585
INFP,INFP,0.600915556435611,5,9,95.0
INFJ,ENFP,0.5445994591985854,-5,7,79.90224496414474
ENFJ,ENTJ,0.7547974326213096,-5,5,91.90938794156594
INTP,ESFP,0.7872123783797451,-5,3,88.05320383206474
INFP,ESTP,0.734163245771315,0,3,95.0
ENTJ,ISTP,0.714628840803357,10,1,95.0
ENTJ,ISTP,0.655145693163117,10,4,95.0
